Plot 1 FLIR USB Video

				Bx1.Average
Emissivity				0.949999988079071
Distance				0
Reflected temperature				19.999993896484398
Location X				38
Location Y				26
Size X				6
Size Y				10
Surface (pixels)				60

Date	Time	Milliseconds	Relative time	Bx1.Average
18/02/2022	19:33:12	675	2288.108	24.9287149429321
18/02/2022	19:33:12	945	2288.378	24.8253299713135
18/02/2022	19:33:13	216	2288.649	24.8877087275187
18/02/2022	19:33:13	486	2288.919	24.8823297818502
18/02/2022	19:33:14	026	2289.459	24.8501315752665
18/02/2022	19:33:14	297	2289.73	24.9164737383525
18/02/2022	19:33:14	567	2290	24.9099937121073
18/02/2022	19:33:14	837	2290.27	24.8648701667786
18/02/2022	19:33:15	107	2290.54	24.9161350250244
18/02/2022	19:33:15	378	2290.811	24.9082636197408
18/02/2022	19:33:15	648	2291.081	24.8896197954814
18/02/2022	19:33:15	918	2291.351	24.8525232315063
18/02/2022	19:33:16	459	2291.892	24.7948068618774
18/02/2022	19:33:16	729	2292.162	24.8423495928446
18/02/2022	19:33:16	999	2292.432	24.7903539657593
18/02/2022	19:33:17	270	2292.703	24.8087540626526
18/02/2022	19:33:17	540	2292.973	24.7937954266866
18/02/2022	19:33:17	810	2293.243	24.8239962259928
18/02/2022	19:33:18	080	2293.513	24.7657825787862
18/02/2022	19:33:18	351	2293.784	24.7738683700562
18/02/2022	19:33:18	621	2294.054	24.7322552998861
18/02/2022	19:33:19	162	2294.595	24.7770020167033
18/02/2022	19:33:19	432	2294.865	24.7985390663147
18/02/2022	19:33:19	702	2295.135	24.7748381614685
18/02/2022	19:33:19	972	2295.405	24.7503870328267
18/02/2022	19:33:20	243	2295.676	24.7577509562174
18/02/2022	19:33:20	513	2295.946	24.7368825594584
18/02/2022	19:33:20	783	2296.216	24.7631551742554
18/02/2022	19:33:21	053	2296.486	24.7920561472575
18/02/2022	19:33:21	594	2297.027	24.7706348419189
18/02/2022	19:33:21	864	2297.297	24.7809751828512
18/02/2022	19:33:22	135	2297.568	24.7146166483561
18/02/2022	19:33:22	405	2297.838	24.8164888381958
18/02/2022	19:33:22	675	2298.108	24.7624811172485
18/02/2022	19:33:22	945	2298.378	24.7712958653768
18/02/2022	19:33:23	216	2298.649	24.9043260574341
18/02/2022	19:33:23	486	2298.919	24.8937622388204
18/02/2022	19:33:24	026	2299.459	24.8004359881083
18/02/2022	19:33:24	297	2299.73	24.8217911084493
18/02/2022	19:33:24	567	2300	24.8983187993368
18/02/2022	19:33:24	837	2300.27	24.8315521876017
18/02/2022	19:33:25	107	2300.54	24.9062582333883
18/02/2022	19:33:25	378	2300.811	24.8257284800212
18/02/2022	19:33:25	648	2301.081	24.7809164047241
18/02/2022	19:33:25	918	2301.351	24.7481912930806
18/02/2022	19:33:26	459	2301.892	24.8055677096049
18/02/2022	19:33:26	729	2302.162	24.8277283350627
18/02/2022	19:33:26	999	2302.432	24.8155216217041
18/02/2022	19:33:27	270	2302.703	24.8180776278178
18/02/2022	19:33:27	540	2302.973	24.7977374394735
18/02/2022	19:33:27	810	2303.243	24.7936454455058
18/02/2022	19:33:28	351	2303.784	24.7468813260396
18/02/2022	19:33:28	621	2304.054	24.7747397104899
18/02/2022	19:33:28	891	2304.324	24.8253485043844
18/02/2022	19:33:29	162	2304.595	24.7618798573812
18/02/2022	19:33:29	432	2304.865	24.731346766154
18/02/2022	19:33:29	702	2305.135	24.7332335789998
18/02/2022	19:33:29	972	2305.405	24.7007962544759
18/02/2022	19:33:30	243	2305.676	24.6914471944173
18/02/2022	19:33:30	783	2306.216	24.6977307955424
18/02/2022	19:33:31	053	2306.486	24.5991976420085
18/02/2022	19:33:31	324	2306.757	24.626212310791
18/02/2022	19:33:31	594	2307.027	24.641733678182
18/02/2022	19:33:31	864	2307.297	24.7316493670146
18/02/2022	19:33:32	135	2307.568	24.6817053794861
18/02/2022	19:33:32	405	2307.838	24.7381571133931
18/02/2022	19:33:32	945	2308.378	24.7521285057068
18/02/2022	19:33:33	216	2308.649	24.6808381080627
18/02/2022	19:33:33	486	2308.919	24.6825610796611
18/02/2022	19:33:33	756	2309.189	24.7594427108765
18/02/2022	19:33:34	026	2309.459	24.741304842631
18/02/2022	19:33:34	297	2309.73	24.7015163103739
18/02/2022	19:33:34	567	2310	24.698736222585
18/02/2022	19:33:34	837	2310.27	24.7177976290385
18/02/2022	19:33:35	378	2310.811	24.7089924812317
18/02/2022	19:33:35	648	2311.081	24.6551327705383
18/02/2022	19:33:35	918	2311.351	24.6945484479268
18/02/2022	19:33:36	189	2311.622	24.6782202084859
18/02/2022	19:33:36	459	2311.892	24.63041416804
18/02/2022	19:33:36	729	2312.162	24.6289381345113
18/02/2022	19:33:36	999	2312.432	24.6217188835144
18/02/2022	19:33:37	270	2312.703	24.5699598312378
18/02/2022	19:33:37	810	2313.243	24.5793224652608
18/02/2022	19:33:38	080	2313.513	24.6342442194621
18/02/2022	19:33:38	351	2313.784	24.5906374613444
18/02/2022	19:33:38	621	2314.054	24.6912475903829
18/02/2022	19:33:38	891	2314.324	24.6566269556681
18/02/2022	19:33:39	162	2314.595	24.6747780799866
18/02/2022	19:33:39	432	2314.865	24.662088394165
18/02/2022	19:33:39	972	2315.405	24.6718628883362
18/02/2022	19:33:40	243	2315.676	24.7030033747355
18/02/2022	19:33:40	513	2315.946	24.6953066825867
18/02/2022	19:33:40	783	2316.216	24.7532179514567
18/02/2022	19:33:41	053	2316.486	24.7373969713847
18/02/2022	19:33:41	324	2316.757	24.6730010032654
18/02/2022	19:33:41	594	2317.027	24.661651579539
18/02/2022	19:33:41	864	2317.297	24.6674054145813
18/02/2022	19:33:42	135	2317.568	24.6405256271362
18/02/2022	19:33:42	675	2318.108	24.6345767974854
18/02/2022	19:33:42	945	2318.378	24.6225182533264
18/02/2022	19:33:43	216	2318.649	24.6258999824524
18/02/2022	19:33:43	486	2318.919	24.6310879071554
18/02/2022	19:33:43	756	2319.189	24.6426505406698
18/02/2022	19:33:44	026	2319.459	24.6716439247131
18/02/2022	19:33:44	297	2319.73	24.6324955622355
18/02/2022	19:33:44	567	2320	24.552114423116
18/02/2022	19:33:45	107	2320.54	24.5888165156047
18/02/2022	19:33:45	378	2320.811	24.5902316729228
18/02/2022	19:33:45	648	2321.081	24.6538802146912
18/02/2022	19:33:45	918	2321.351	24.6178045272827
18/02/2022	19:33:46	189	2321.622	24.5934971173604
18/02/2022	19:33:46	459	2321.892	24.6366590181987
18/02/2022	19:33:46	729	2322.162	24.6149064381917
18/02/2022	19:33:46	999	2322.432	24.5160718599955
18/02/2022	19:33:47	540	2322.973	24.5682041486104
18/02/2022	19:33:47	810	2323.243	24.5744844118754
18/02/2022	19:33:48	080	2323.513	24.6463421503703
18/02/2022	19:33:48	351	2323.784	24.6729596138001
18/02/2022	19:33:48	621	2324.054	24.6439138094584
18/02/2022	19:33:48	891	2324.324	24.5958292961121
18/02/2022	19:33:49	432	2324.865	24.5757253011068
18/02/2022	19:33:49	702	2325.135	24.5891744295756
18/02/2022	19:33:49	972	2325.405	24.6249424934387
18/02/2022	19:33:50	243	2325.676	24.5458967844645
18/02/2022	19:33:50	513	2325.946	24.5554746945699
18/02/2022	19:33:50	783	2326.216	24.6082419713338
18/02/2022	19:33:51	053	2326.486	24.5720292727153
18/02/2022	19:33:51	324	2326.757	24.632160059611
18/02/2022	19:33:51	864	2327.297	24.5351895014445
18/02/2022	19:33:52	135	2327.568	24.6306655883789
18/02/2022	19:33:52	405	2327.838	24.5792123158773
18/02/2022	19:33:52	675	2328.108	24.5555174827576
18/02/2022	19:33:52	945	2328.378	24.5651103655497
18/02/2022	19:33:53	216	2328.649	24.5789172172546
18/02/2022	19:33:53	486	2328.919	24.6277582168579
18/02/2022	19:33:53	756	2329.189	24.6313639322917
18/02/2022	19:33:54	297	2329.73	24.5756964365641
18/02/2022	19:33:54	567	2330	24.6011069297791
18/02/2022	19:33:54	837	2330.27	24.5507679621379
18/02/2022	19:33:55	107	2330.54	24.5923741340637
18/02/2022	19:33:55	378	2330.811	24.5611322720846
18/02/2022	19:33:55	648	2331.081	24.575918896993
18/02/2022	19:33:56	189	2331.622	24.5604375839233
18/02/2022	19:33:56	459	2331.892	24.5603837966919
18/02/2022	19:33:56	729	2332.162	24.5935776074727
18/02/2022	19:33:56	999	2332.432	24.5711590131124
18/02/2022	19:33:57	270	2332.703	24.5395028114319
18/02/2022	19:33:57	540	2332.973	24.5314994176229
18/02/2022	19:33:57	810	2333.243	24.5384380340576
18/02/2022	19:33:58	080	2333.513	24.5468969980876
18/02/2022	19:33:58	351	2333.784	24.5605965296427
18/02/2022	19:33:58	891	2334.324	24.5489187876383
18/02/2022	19:33:59	162	2334.595	24.5856904983521
18/02/2022	19:33:59	432	2334.865	24.593453057607
18/02/2022	19:33:59	702	2335.135	24.630313205719
18/02/2022	19:33:59	972	2335.405	24.6364521662394
18/02/2022	19:34:00	243	2335.676	24.5388795852661
18/02/2022	19:34:00	513	2335.946	24.5628903388977
18/02/2022	19:34:00	783	2336.216	24.5698498725891
18/02/2022	19:34:01	053	2336.486	24.5352979977926
18/02/2022	19:34:01	594	2337.027	24.5429352442424
18/02/2022	19:34:01	864	2337.297	24.5905353546143
18/02/2022	19:34:02	135	2337.568	24.5762835820516
18/02/2022	19:34:02	405	2337.838	24.6419579188029
18/02/2022	19:34:02	675	2338.108	24.5593941052755
18/02/2022	19:34:02	945	2338.378	24.4323213259379
18/02/2022	19:34:03	216	2338.649	24.5020158131917
18/02/2022	19:34:03	756	2339.189	24.5561206181844
18/02/2022	19:34:04	026	2339.459	24.5763120333354
18/02/2022	19:34:04	297	2339.73	24.4685573259989
18/02/2022	19:34:04	567	2340	24.5431358655294
18/02/2022	19:34:04	837	2340.27	24.4860690434774
18/02/2022	19:34:05	107	2340.54	24.5154703140259
18/02/2022	19:34:05	378	2340.811	24.5268963177999
18/02/2022	19:34:05	918	2341.351	24.5038427988688
18/02/2022	19:34:06	189	2341.622	24.5340772628784
18/02/2022	19:34:06	459	2341.892	24.5023648579915
18/02/2022	19:34:06	729	2342.162	24.5208159446716
18/02/2022	19:34:06	999	2342.432	24.5049290974935
18/02/2022	19:34:07	270	2342.703	24.486478805542
18/02/2022	19:34:07	540	2342.973	24.4558358828227
18/02/2022	19:34:07	810	2343.243	24.4752878506978
18/02/2022	19:34:08	351	2343.784	24.4642681439718
18/02/2022	19:34:08	621	2344.054	24.490215587616
18/02/2022	19:34:08	891	2344.324	24.4624985376994
18/02/2022	19:34:09	162	2344.595	24.4590555826823
18/02/2022	19:34:09	432	2344.865	24.4837294578552
18/02/2022	19:34:09	702	2345.135	24.4395591100057
18/02/2022	19:34:09	972	2345.405	24.4464939117432
18/02/2022	19:34:10	243	2345.676	24.4823571840922
18/02/2022	19:34:10	783	2346.216	24.5070223490397
18/02/2022	19:34:11	053	2346.486	24.4393551826477
18/02/2022	19:34:11	324	2346.757	24.4468395233154
18/02/2022	19:34:11	594	2347.027	24.4103939056396
18/02/2022	19:34:11	864	2347.297	24.4552469889323
18/02/2022	19:34:12	135	2347.568	24.3989330609639
18/02/2022	19:34:12	405	2347.838	24.3532402356466
18/02/2022	19:34:12	945	2348.378	24.3387035369873
18/02/2022	19:34:13	216	2348.649	24.3870100021362
18/02/2022	19:34:13	486	2348.919	24.3827340443929
18/02/2022	19:34:13	756	2349.189	24.3510635058085
18/02/2022	19:34:14	026	2349.459	24.4470727920532
18/02/2022	19:34:14	297	2349.73	24.4021072387695
18/02/2022	19:34:14	837	2350.27	24.4674079577128
18/02/2022	19:34:15	107	2350.54	24.4205631256104
18/02/2022	19:34:15	378	2350.811	24.401886177063
18/02/2022	19:34:15	648	2351.081	24.4254652341207
18/02/2022	19:34:15	918	2351.351	24.4760587056478
18/02/2022	19:34:16	189	2351.622	24.46764087677
18/02/2022	19:34:16	459	2351.892	24.4504146893819
18/02/2022	19:34:16	729	2352.162	24.4935231844584
18/02/2022	19:34:17	270	2352.703	24.5013944625854
18/02/2022	19:34:17	540	2352.973	24.4721569061279
18/02/2022	19:34:17	810	2353.243	24.414710299174
18/02/2022	19:34:18	080	2353.513	24.4970874468486
18/02/2022	19:34:18	351	2353.784	24.4665928840637
18/02/2022	19:34:18	621	2354.054	24.3610212008158
18/02/2022	19:34:18	891	2354.324	24.33235095342
18/02/2022	19:34:19	432	2354.865	24.4105798403422
18/02/2022	19:34:19	702	2355.135	24.427006371816
18/02/2022	19:34:19	972	2355.405	24.4369846343994
18/02/2022	19:34:20	243	2355.676	24.3891276995341
18/02/2022	19:34:20	513	2355.946	24.4371531486511
18/02/2022	19:34:20	783	2356.216	24.3533455212911
18/02/2022	19:34:21	053	2356.486	24.4022968610128
18/02/2022	19:34:21	594	2357.027	24.3663240114848
18/02/2022	19:34:21	864	2357.297	24.3838794390361
18/02/2022	19:34:22	135	2357.568	24.4032592137655
18/02/2022	19:34:22	405	2357.838	24.4560827891032
18/02/2022	19:34:22	675	2358.108	24.3303669293722
18/02/2022	19:34:22	945	2358.378	24.4003022193909
18/02/2022	19:34:23	216	2358.649	24.3573062578837
18/02/2022	19:34:23	486	2358.919	24.4046236038208
18/02/2022	19:34:23	756	2359.189	24.3524027188619
18/02/2022	19:34:24	297	2359.73	24.3860191027323
18/02/2022	19:34:24	567	2360	24.3966320037842
18/02/2022	19:34:24	837	2360.27	24.315456199646
18/02/2022	19:34:25	107	2360.54	24.4551546414693
18/02/2022	19:34:25	378	2360.811	24.3999404271444
18/02/2022	19:34:25	648	2361.081	24.4307211240133
18/02/2022	19:34:25	918	2361.351	24.3845720609029
18/02/2022	19:34:26	459	2361.892	24.4188103675842
18/02/2022	19:34:26	729	2362.162	24.3961210250854
18/02/2022	19:34:26	999	2362.432	24.3298046112061
18/02/2022	19:34:27	270	2362.703	24.2997828483582
18/02/2022	19:34:27	540	2362.973	24.3781336466471
18/02/2022	19:34:27	810	2363.243	24.3257013320923
18/02/2022	19:34:28	080	2363.513	24.3864198366801
18/02/2022	19:34:28	621	2364.054	24.3807190895081
18/02/2022	19:34:28	891	2364.324	24.395635509491
18/02/2022	19:34:29	162	2364.595	24.3451941172282
18/02/2022	19:34:29	432	2364.865	24.3828498840332
18/02/2022	19:34:29	702	2365.135	24.4350645383199
18/02/2022	19:34:30	243	2365.676	24.3395976066589
18/02/2022	19:34:30	513	2365.946	24.3477921485901
18/02/2022	19:34:30	783	2366.216	24.3467312812805
18/02/2022	19:34:31	053	2366.486	24.3208431561788
18/02/2022	19:34:31	324	2366.757	24.3310341199239
18/02/2022	19:34:31	594	2367.027	24.3208678881327
18/02/2022	19:34:31	864	2367.297	24.3446811040243
18/02/2022	19:34:32	135	2367.568	24.3296631813049
18/02/2022	19:34:32	675	2368.108	24.3550112406413
18/02/2022	19:34:32	945	2368.378	24.3441481590271
18/02/2022	19:34:33	216	2368.649	24.3595637003581
18/02/2022	19:34:33	486	2368.919	24.4074934959412
18/02/2022	19:34:33	756	2369.189	24.4294359842936
18/02/2022	19:34:34	297	2369.73	24.4111811002096
18/02/2022	19:34:34	567	2370	24.4515669504801
18/02/2022	19:34:34	837	2370.27	24.3317788124084
18/02/2022	19:34:35	107	2370.54	24.2909981091817
18/02/2022	19:34:35	378	2370.811	24.3270707448324
18/02/2022	19:34:35	648	2371.081	24.3108061154683
18/02/2022	19:34:35	918	2371.351	24.2964296658834
18/02/2022	19:34:36	189	2371.622	24.2929274876912
18/02/2022	19:34:36	459	2371.892	24.2826675097148
18/02/2022	19:34:36	999	2372.432	24.2647774060567
18/02/2022	19:34:37	270	2372.703	24.3545950253805
18/02/2022	19:34:37	540	2372.973	24.2877732594808
18/02/2022	19:34:37	810	2373.243	24.2378054936727
18/02/2022	19:34:38	080	2373.513	24.3280832290649
18/02/2022	19:34:38	351	2373.784	24.2756360689799
18/02/2022	19:34:38	621	2374.054	24.2325319925944
18/02/2022	19:34:38	891	2374.324	24.2468555132548
18/02/2022	19:34:39	432	2374.865	24.2541403134664
18/02/2022	19:34:39	702	2375.135	24.2701694488525
18/02/2022	19:34:39	972	2375.405	24.267927869161
18/02/2022	19:34:40	243	2375.676	24.2321238517761
18/02/2022	19:34:40	513	2375.946	24.2321935971578
18/02/2022	19:34:40	783	2376.216	24.2630112965902
18/02/2022	19:34:41	053	2376.486	24.2485251108805
18/02/2022	19:34:41	594	2377.027	24.2511101404826
18/02/2022	19:34:41	864	2377.297	24.219206905365
18/02/2022	19:34:42	135	2377.568	24.320884068807
18/02/2022	19:34:42	405	2377.838	24.3129179636637
18/02/2022	19:34:42	675	2378.108	24.2612376213074
18/02/2022	19:34:42	945	2378.378	24.2838119188945
18/02/2022	19:34:43	216	2378.649	24.2867988268534
18/02/2022	19:34:43	486	2378.919	24.3352429389954
18/02/2022	19:34:43	756	2379.189	24.299808883667
18/02/2022	19:34:44	297	2379.73	24.3176408131917
18/02/2022	19:34:44	567	2380	24.332777372996
18/02/2022	19:34:44	837	2380.27	24.3074192682902
18/02/2022	19:34:45	107	2380.54	24.2927539507548
18/02/2022	19:34:45	378	2380.811	24.3178493181864
18/02/2022	19:34:45	648	2381.081	24.3324520428975
18/02/2022	19:34:45	918	2381.351	24.2833181699117
18/02/2022	19:34:46	459	2381.892	24.3057236353556
18/02/2022	19:34:46	729	2382.162	24.352024714152
18/02/2022	19:34:46	999	2382.432	24.2773687680562
18/02/2022	19:34:47	270	2382.703	24.3009733835856
18/02/2022	19:34:47	540	2382.973	24.2996267318726
18/02/2022	19:34:47	810	2383.243	24.3280664761861
18/02/2022	19:34:48	080	2383.513	24.3176584561666
18/02/2022	19:34:48	351	2383.784	24.3115540186564
18/02/2022	19:34:48	621	2384.054	24.327500184377
18/02/2022	19:34:49	162	2384.595	24.2233936309814
18/02/2022	19:34:49	432	2384.865	24.216077709198
18/02/2022	19:34:49	702	2385.135	24.2038888931274
18/02/2022	19:34:49	972	2385.405	24.312116877238
18/02/2022	19:34:50	243	2385.676	24.3161479949951
18/02/2022	19:34:50	513	2385.946	24.3308437983195
18/02/2022	19:34:50	783	2386.216	24.2909595171611
18/02/2022	19:34:51	324	2386.757	24.2383269309998
18/02/2022	19:34:51	594	2387.027	24.1948119799296
18/02/2022	19:34:51	864	2387.297	24.2276445388794
18/02/2022	19:34:52	135	2387.568	24.2135089238485
18/02/2022	19:34:52	405	2387.838	24.1816323280334
18/02/2022	19:34:52	675	2388.108	24.1277383804321
18/02/2022	19:34:52	945	2388.378	24.117156346639
18/02/2022	19:34:53	216	2388.649	24.1468681653341
18/02/2022	19:34:53	756	2389.189	24.1976076761882
18/02/2022	19:34:54	026	2389.459	24.1787104288737
18/02/2022	19:34:54	297	2389.73	24.1625524520874
18/02/2022	19:34:54	567	2390	24.2872885704041
18/02/2022	19:34:54	837	2390.27	24.189551671346
18/02/2022	19:34:55	107	2390.54	24.2039405822754
18/02/2022	19:34:55	378	2390.811	24.1365962982178
18/02/2022	19:34:55	918	2391.351	24.2088083267212
18/02/2022	19:34:56	189	2391.622	24.2154439926147
18/02/2022	19:34:56	459	2391.892	24.2449577013652
18/02/2022	19:34:56	729	2392.162	24.1834141095479
18/02/2022	19:34:56	999	2392.432	24.203889687856
18/02/2022	19:34:57	270	2392.703	24.2531180063883
18/02/2022	19:34:57	540	2392.973	24.2222984631856
18/02/2022	19:34:57	810	2393.243	24.2475163141886
18/02/2022	19:34:58	080	2393.513	24.2649998664856
18/02/2022	19:34:58	621	2394.054	24.2765436808268
18/02/2022	19:34:58	891	2394.324	24.3043127695719
18/02/2022	19:34:59	162	2394.595	24.2889868100484
18/02/2022	19:34:59	432	2394.865	24.2634387969971
18/02/2022	19:34:59	702	2395.135	24.2759484291077
18/02/2022	19:34:59	972	2395.405	24.3194451332092
18/02/2022	19:35:00	243	2395.676	24.2582595189412
18/02/2022	19:35:00	783	2396.216	24.3062648455302
18/02/2022	19:35:01	053	2396.486	24.3251314798991
18/02/2022	19:35:01	324	2396.757	24.3267395655314
18/02/2022	19:35:01	594	2397.027	24.3068926175435
18/02/2022	19:35:01	864	2397.297	24.3699469248454
18/02/2022	19:35:02	135	2397.568	24.34107726415
18/02/2022	19:35:02	405	2397.838	24.2667462666829
18/02/2022	19:35:02	945	2398.378	24.2626953125
18/02/2022	19:35:03	216	2398.649	24.2510043144226
18/02/2022	19:35:03	486	2398.919	24.2595385551453
18/02/2022	19:35:03	756	2399.189	24.2699295361837
18/02/2022	19:35:04	026	2399.459	24.270551776886
18/02/2022	19:35:04	297	2399.73	24.2856019337972
18/02/2022	19:35:04	567	2400	24.2872520128886
18/02/2022	19:35:04	837	2400.27	24.2504837671916
18/02/2022	19:35:05	378	2400.811	24.304167397817
18/02/2022	19:35:05	648	2401.081	24.2645981788635
18/02/2022	19:35:05	918	2401.351	24.2371368726095
18/02/2022	19:35:06	189	2401.622	24.2383120854696
18/02/2022	19:35:06	459	2401.892	24.272084458669
18/02/2022	19:35:06	729	2402.162	24.2832814216614
18/02/2022	19:35:06	999	2402.432	24.2922057469686
18/02/2022	19:35:07	270	2402.703	24.3148900985718
18/02/2022	19:35:07	540	2402.973	24.2768191019694
18/02/2022	19:35:08	080	2403.513	24.2966257095337
18/02/2022	19:35:08	351	2403.784	24.2347385724386
18/02/2022	19:35:08	621	2404.054	24.2993700345357
18/02/2022	19:35:08	891	2404.324	24.2552111943563
18/02/2022	19:35:09	162	2404.595	24.2642159779867
18/02/2022	19:35:09	432	2404.865	24.3033665974935
18/02/2022	19:35:09	972	2405.405	24.2682180722555
18/02/2022	19:35:10	243	2405.676	24.3322510401408
18/02/2022	19:35:10	513	2405.946	24.3693793932597
18/02/2022	19:35:10	783	2406.216	24.2516352017721
18/02/2022	19:35:11	053	2406.486	24.1578418095907
18/02/2022	19:35:11	324	2406.757	24.1606208483378
18/02/2022	19:35:11	594	2407.027	24.1185171127319
18/02/2022	19:35:12	135	2407.568	24.1737632433573
18/02/2022	19:35:12	405	2407.838	24.2126056671143
18/02/2022	19:35:12	675	2408.108	24.1647674560547
18/02/2022	19:35:12	945	2408.378	24.1677370071411
18/02/2022	19:35:13	216	2408.649	24.0724252382914
18/02/2022	19:35:13	486	2408.919	24.0672973314921
18/02/2022	19:35:13	756	2409.189	24.0663836479187
18/02/2022	19:35:14	026	2409.459	24.1206325848897
18/02/2022	19:35:14	567	2410	24.0615650812785
18/02/2022	19:35:14	837	2410.27	24.0858067194621
18/02/2022	19:35:15	107	2410.54	24.1540781974792
18/02/2022	19:35:15	378	2410.811	24.1575406074524
18/02/2022	19:35:15	648	2411.081	24.1436740239461
18/02/2022	19:35:15	918	2411.351	24.1750061988831
18/02/2022	19:35:16	189	2411.622	24.1645467122396
18/02/2022	19:35:16	459	2411.892	24.1931663195292
18/02/2022	19:35:16	999	2412.432	24.2042000134786
18/02/2022	19:35:17	270	2412.703	24.168101533254
